vm_id,job_id,task_index,start_time,end_time,total_end_time,duration,cpu_max,cpu_min,cpu_avg,cpu_std,cpu_p95,cpi,mai,mem_max,mem_min,mem_avg,mem_assigned,mem_page_cache,mem_canonical,priority,true_cluster,is_ml_set
vm_01906,1906,0,6.42,306.42,11702.4,11695.98,0.07632,0.00422,0.03306,0.02403,0.06911,2.0005,0.0326,0.05001,0.01501,0.03001,0.05501,0.00437,0.02851,36,1,True
vm_00977,977,0,3.05,303.05,2720.48,2717.43,0.08667,0.01018,0.04078,0.02549,0.07902,1.5029,0.0359,0.07323,0.03823,0.05323,0.08056,0.0054,0.05057,145,1,True
vm_00793,793,0,2.42,302.42,562.98,560.56,0.11517,0.0107,0.04801,0.03731,0.10024,1.6607,0.0408,0.01012,0.00212,0.00512,0.01113,0.00265,0.00491,275,3,True
vm_00219,219,0,0.66,300.66,4200.52,4199.86,0.03926,0.001,0.00901,0.01681,0.03422,1.3034,0.0455,0.05524,0.02024,0.03524,0.06077,0.00521,0.03348,149,1,True
vm_01873,1873,0,6.31,306.31,9910.97,9904.66,0.07748,0.001,0.0311,0.02576,0.06975,1.8123,0.0509,0.05439,0.01939,0.03439,0.05983,0.01259,0.03267,162,1,True
vm_01431,1431,0,4.74,304.74,1830.25,1825.51,0.0882,0.02424,0.04982,0.02132,0.08181,1.6932,0.0217,0.0426,0.0076,0.0226,0.04686,0.01206,0.02147,153,1,True
vm_00417,417,0,1.31,301.31,811.83,810.52,0.07634,0.002,0.01427,0.03449,0.06255,1.6825,0.0302,0.01402,0.00602,0.00902,0.01542,0.00575,0.00866,275,3,True
vm_00255,255,0,0.77,300.77,472.76,471.99,0.07317,0.01021,0.0354,0.02099,0.06688,2.3905,0.0342,0.07145,0.03645,0.05145,0.0786,0.00472,0.04888,144,1,True
vm_01030,1030,0,3.24,303.24,6243.22,6239.98,0.06956,0.01246,0.0353,0.01903,0.06385,1.4359,0.0494,0.0542,0.0192,0.0342,0.05962,0.0143,0.03249,167,1,True
vm_01642,1642,0,5.52,305.52,4469.71,4464.19,0.35722,0.03,0.08,0.13861,0.30178,1.2464,0.0185,0.01072,0.0005,0.00272,0.01125,0.00055,0.00266,198,2,True
vm_00768,768,0,2.36,302.36,7597.23,7594.87,0.12,0.00713,0.04744,0.04031,0.10388,1.4628,0.018,0.01663,0.00863,0.01163,0.01829,0.00211,0.01116,300,3,True
vm_00189,189,0,0.58,300.58,7936.99,7936.41,0.06701,0.002,0.01,0.03167,0.05434,1.6045,0.0287,0.01519,0.00719,0.01019,0.01671,0.00546,0.00978,295,3,True
vm_02018,2018,0,6.89,306.89,840.47,833.58,0.05553,0.001,0.01518,0.02242,0.0488,2.1738,0.0703,0.057,0.022,0.037,0.0627,0.00455,0.03515,182,1,True
vm_01387,1387,0,4.55,304.55,4711.88,4707.32,0.07208,0.001,0.02441,0.02648,0.06414,1.5205,0.0361,0.05152,0.01652,0.03152,0.05667,0.01449,0.02994,272,1,True
vm_00071,71,0,0.24,300.24,7066.01,7065.77,0.1539,0.01164,0.06245,0.0508,0.13358,1.1587,0.0309,0.01066,0.00266,0.00566,0.01173,0.00467,0.00544,74,3,True
vm_00304,304,0,0.96,300.96,6430.08,6429.12,0.09724,0.002,0.0248,0.04024,0.08114,1.2474,0.0161,0.01962,0.01162,0.01462,0.02158,0.00318,0.01403,212,3,True
vm_00533,533,0,1.65,301.65,13247.67,13246.01,0.0894,0.002,0.01,0.04411,0.07176,1.2101,0.0133,0.0126,0.0046,0.0076,0.01386,0.0043,0.00729,85,3,True
vm_01531,1531,0,5.08,305.08,7250.89,7245.81,0.09587,0.01708,0.04522,0.02814,0.08461,1.9034,0.0454,0.00962,0.00162,0.00462,0.01058,0.00475,0.00443,22,3,True
vm_01045,1045,0,3.3,303.3,839.17,835.87,0.23844,0.12569,0.16596,0.04027,0.22233,1.0177,0.0475,0.01216,0.00416,0.00716,0.01338,0.00221,0.00688,57,3,True
vm_01199,1199,0,3.81,303.81,13992.5,13988.69,0.09824,0.002,0.01355,0.04705,0.07942,1.7892,0.0119,0.0196,0.0116,0.0146,0.02156,0.00322,0.01401,299,3,True
vm_00839,839,0,2.58,302.58,659.82,657.24,0.13664,0.002,0.04974,0.04827,0.11733,1.6923,0.044,0.01473,0.00673,0.00973,0.01621,0.00148,0.00934,140,3,True
vm_01860,1860,0,6.27,306.27,2186.04,2179.77,0.34685,0.03,0.08,0.13342,0.29348,1.2317,0.0109,0.01315,0.00115,0.00515,0.01381,0.00153,0.00505,270,2,True
vm_00252,252,0,0.76,300.76,8871.47,8870.71,0.05334,0.02579,0.03681,0.00919,0.05059,2.3184,0.0782,0.07211,0.03711,0.05211,0.07932,0.00281,0.0495,208,1,True
vm_01789,1789,0,6.06,306.06,2464.25,2458.19,0.14323,0.002,0.04482,0.05467,0.12136,1.4719,0.0179,0.01582,0.00782,0.01082,0.0174,0.00372,0.01039,63,3,True
vm_00368,368,0,1.16,301.16,726.23,725.08,0.14273,0.03488,0.0734,0.03852,0.12733,1.2819,0.0474,0.0162,0.0082,0.0112,0.01782,0.00093,0.01075,71,3,True
vm_01732,1732,0,5.84,305.84,3142.08,3136.24,0.31918,0.03,0.08,0.11959,0.27134,1.1992,0.021,0.01247,0.0005,0.00447,0.01309,0.00402,0.00438,3,2,True
vm_00799,799,0,2.43,302.43,844.32,841.89,0.10872,0.00407,0.04145,0.03738,0.09377,1.8415,0.0466,0.01516,0.00716,0.01016,0.01668,0.00554,0.00976,269,3,True
vm_01875,1875,0,6.33,306.33,654.58,648.25,0.05011,0.001,0.01427,0.01991,0.04414,1.5945,0.0251,0.0601,0.0251,0.0401,0.06612,0.00866,0.0381,91,1,True
vm_02040,2040,0,6.99,306.99,387.33,380.34,0.10997,0.002,0.02029,0.04982,0.09004,1.8953,0.023,0.00986,0.00186,0.00486,0.01084,0.00581,0.00466,258,3,True
vm_00367,367,0,1.15,301.15,14137.59,14136.45,0.20789,0.089,0.13146,0.04246,0.1909,1.699,0.0108,0.01403,0.00603,0.00903,0.01543,0.0035,0.00867,131,3,True
vm_01575,1575,0,5.25,305.25,766.38,761.13,0.38543,0.03,0.0904,0.14752,0.32642,0.6711,0.0138,0.01748,0.00548,0.00948,0.01835,0.00167,0.00929,253,2,True
vm_02180,2180,0,7.49,307.49,9983.14,9975.65,0.64769,0.2012,0.35003,0.14883,0.58816,1.234,0.0125,0.00938,0.0005,0.00138,0.00985,0.0047,0.00135,238,2,True
vm_01700,1700,0,5.7,305.7,405.92,400.22,0.06898,0.02018,0.0397,0.01627,0.0641,1.9302,0.0633,0.06715,0.03215,0.04715,0.07387,0.01353,0.0448,149,1,True
vm_00787,787,0,2.41,302.41,4882.96,4880.55,0.36175,0.03,0.08,0.14088,0.3054,1.008,0.0163,0.01604,0.00404,0.00804,0.01685,0.00256,0.00788,287,2,True
vm_00241,241,0,0.72,300.72,9012.09,9011.37,0.0887,0.03906,0.05892,0.01655,0.08373,2.3154,0.0741,0.06969,0.03469,0.04969,0.07666,0.00108,0.0472,129,1,True
vm_01610,1610,0,5.38,305.38,2551.9,2546.52,0.2417,0.10011,0.15068,0.05057,0.22147,1.9915,0.0195,0.01514,0.00714,0.01014,0.01666,0.00273,0.00974,248,3,True
vm_00583,583,0,1.81,301.81,6461.14,6459.33,0.28406,0.03,0.08411,0.09997,0.24407,0.5372,0.0093,0.01116,0.0005,0.00316,0.01172,0.00167,0.0031,43,2,True
vm_00052,52,0,0.18,300.18,5275.89,5275.71,0.03136,0.001,0.0072,0.01342,0.02733,1.2658,0.051,0.05729,0.02229,0.03729,0.06302,0.00586,0.03543,234,1,True
vm_00291,291,0,0.91,300.91,6726.29,6725.39,0.05902,0.001,0.01171,0.02628,0.05113,2.3479,0.0443,0.05708,0.02208,0.03708,0.06279,0.01267,0.03523,280,1,True
vm_00407,407,0,1.27,301.27,338.37,337.1,0.23895,0.08684,0.14117,0.05433,0.21722,1.3298,0.0428,0.01251,0.00451,0.00751,0.01376,0.00181,0.00721,235,3,True
vm_01460,1460,0,4.82,304.82,8274.45,8269.63,0.14717,0.002,0.02749,0.06649,0.12058,1.4668,0.0216,0.01795,0.00995,0.01295,0.01975,0.00411,0.01243,219,3,True
vm_01548,1548,0,5.15,305.15,853.06,847.91,0.20332,0.05802,0.10992,0.05189,0.18257,1.6916,0.0358,0.01046,0.00246,0.00546,0.0115,0.00368,0.00524,43,3,True
vm_01197,1197,0,3.81,303.81,4867.32,4863.51,0.13414,0.00208,0.04924,0.04717,0.11528,1.6211,0.0435,0.01491,0.00691,0.00991,0.01641,0.00337,0.00952,33,3,True
vm_00820,820,0,2.5,302.5,2838.74,2836.24,0.09979,0.00513,0.03893,0.03381,0.08627,1.996,0.0324,0.01075,0.00275,0.00575,0.01182,0.00538,0.00552,203,3,True
vm_01940,1940,0,6.55,306.55,4790.27,4783.72,0.12301,0.002,0.03762,0.04744,0.10404,1.3059,0.0287,0.01069,0.00269,0.00569,0.01176,0.00506,0.00546,130,3,True
vm_00068,68,0,0.24,300.24,12344.02,12343.78,0.04158,0.001,0.0119,0.01649,0.03663,1.2978,0.0517,0.05407,0.01907,0.03407,0.05947,0.01264,0.03236,58,1,True
vm_00209,209,0,0.64,300.64,724.07,723.44,0.33503,0.03,0.08,0.12751,0.28402,1.1372,0.0055,0.01696,0.00496,0.00896,0.01781,0.00339,0.00878,38,2,True
vm_01166,1166,0,3.66,303.66,764.23,760.57,0.14232,0.01004,0.05729,0.04724,0.12342,1.844,0.0462,0.01302,0.00502,0.00802,0.01432,0.00363,0.0077,229,3,True
vm_01972,1972,0,6.71,306.71,7065.0,7058.29,0.11025,0.03703,0.06632,0.02441,0.10293,2.2115,0.0732,0.07287,0.03787,0.05287,0.08016,0.00469,0.05023,13,1,True
vm_01144,1144,0,3.6,303.6,10383.31,10379.71,0.06669,0.001,0.02646,0.02235,0.05999,2.438,0.0732,0.0658,0.0308,0.0458,0.07238,0.01297,0.04351,29,1,True
vm_01978,1978,0,6.73,306.73,8711.0,8704.27,0.12905,0.0521,0.07958,0.02748,0.11806,1.2013,0.0212,0.01504,0.00704,0.01004,0.01654,0.00309,0.00964,20,3,True
vm_02075,2075,0,7.13,307.13,9800.24,9793.12,0.0435,0.001,0.005,0.02139,0.03708,2.2685,0.0613,0.06265,0.02765,0.04265,0.06892,0.00353,0.04052,152,1,True
vm_00945,945,0,2.94,302.94,10816.19,10813.26,0.36938,0.03,0.08,0.14469,0.31151,0.5215,0.007,0.01456,0.00256,0.00656,0.01529,0.00165,0.00643,264,2,True
vm_01371,1371,0,4.5,304.5,7566.91,7562.41,0.03262,0.001,0.00673,0.01438,0.0283,1.7033,0.0379,0.06621,0.03121,0.04621,0.07283,0.00286,0.0439,100,1,True
vm_01265,1265,0,4.08,304.08,641.45,637.37,0.08252,0.015,0.04201,0.0225,0.07576,1.9878,0.0502,0.07053,0.03553,0.05053,0.07758,0.01387,0.048,185,1,True
vm_01034,1034,0,3.26,303.26,557.49,554.22,0.0514,0.002,0.01,0.023,0.0422,1.3467,0.0338,0.01251,0.00451,0.00751,0.01376,0.00356,0.00721,32,3,True
vm_00545,545,0,1.7,301.7,497.66,495.97,0.06429,0.02651,0.04163,0.01259,0.06052,1.514,0.0718,0.063,0.028,0.043,0.0693,0.00985,0.04085,138,1,True
vm_01587,1587,0,5.29,305.29,449.04,443.75,0.10925,0.00337,0.04119,0.03782,0.09413,1.2429,0.0407,0.01476,0.00676,0.00976,0.01624,0.00148,0.00937,56,3,True
vm_01704,1704,0,5.71,305.71,419.3,413.59,0.12089,0.002,0.03856,0.04574,0.1026,1.4136,0.046,0.01754,0.00954,0.01254,0.01929,0.00119,0.01203,115,3,True
vm_02129,2129,0,7.33,307.33,9985.52,9978.19,0.07657,0.001,0.02519,0.02855,0.06801,1.5126,0.0284,0.06774,0.03274,0.04774,0.07451,0.01339,0.04535,126,1,True
vm_01260,1260,0,4.06,304.06,3990.65,3986.59,0.04202,0.002,0.01,0.01779,0.0349,1.2959,0.0468,0.0144,0.0064,0.0094,0.01584,0.00084,0.00903,263,3,True
vm_01768,1768,0,5.98,305.98,855.38,849.4,0.12203,0.00825,0.04888,0.04064,0.10577,1.1155,0.0243,0.01351,0.00551,0.00851,0.01486,0.00554,0.00817,167,3,True
vm_00070,70,0,0.24,300.24,865.82,865.57,0.04645,0.001,0.00571,0.02263,0.03966,2.0289,0.0788,0.05822,0.02322,0.03822,0.06404,0.01155,0.03631,265,1,True
vm_02195,2195,0,7.57,307.57,10434.25,10426.68,0.13305,0.002,0.04077,0.05127,0.11254,1.4149,0.0433,0.01722,0.00922,0.01222,0.01894,0.00289,0.01173,266,3,True
vm_02277,2277,0,7.93,307.93,724.22,716.29,0.07034,0.00766,0.03273,0.02089,0.06407,1.216,0.0768,0.06979,0.03479,0.04979,0.07676,0.00917,0.0473,253,1,True
vm_02132,2132,0,7.34,307.34,851.87,844.53,0.43491,0.03,0.08,0.17745,0.36393,0.5997,0.0149,0.01125,0.0005,0.00325,0.01181,0.00449,0.00318,245,2,True
vm_01657,1657,0,5.58,305.58,2017.6,2012.02,0.14735,0.00857,0.05814,0.04956,0.12753,1.6638,0.0292,0.01633,0.00833,0.01133,0.01797,0.00136,0.01088,180,3,True
vm_01348,1348,0,4.42,304.42,597.75,593.33,0.10023,0.001,0.03898,0.03403,0.09002,2.0532,0.0601,0.06296,0.02796,0.04296,0.06926,0.00706,0.04081,246,1,True
vm_00644,644,0,1.99,301.99,308.91,306.92,0.06866,0.0077,0.03209,0.02032,0.06256,1.7974,0.0437,0.06129,0.02629,0.04129,0.06741,0.01123,0.03922,204,1,True
vm_02088,2088,0,7.15,307.15,803.22,796.06,0.11653,0.002,0.02925,0.04849,0.09713,1.8625,0.0451,0.01621,0.00821,0.01121,0.01783,0.00484,0.01076,22,3,True
vm_00914,914,0,2.83,302.83,6000.9,5998.07,0.31855,0.03,0.08,0.11928,0.27084,0.5031,0.0286,0.02144,0.00944,0.01344,0.02252,0.00165,0.01317,244,2,True
vm_00591,591,0,1.86,301.86,11824.91,11823.06,0.10079,0.01687,0.04684,0.02997,0.0888,1.1117,0.0213,0.01392,0.00592,0.00892,0.01531,0.00249,0.00856,21,3,True
vm_00384,384,0,1.2,301.2,597.52,596.32,0.07886,0.02382,0.04584,0.01835,0.07336,1.3373,0.0552,0.06014,0.02514,0.04014,0.06615,0.00273,0.03813,179,1,True
vm_01117,1117,0,3.53,303.53,3753.33,3749.8,0.05106,0.001,0.01685,0.01901,0.04536,1.4086,0.0549,0.05758,0.02258,0.03758,0.06334,0.00978,0.0357,89,1,True
vm_02022,2022,0,6.91,306.91,2928.83,2921.92,0.09226,0.002,0.02176,0.03917,0.07659,1.7489,0.0351,0.01469,0.00669,0.00969,0.01616,0.00088,0.0093,243,3,True
vm_01751,1751,0,5.91,305.91,707.07,701.16,0.06499,0.001,0.01905,0.02552,0.05733,1.3201,0.0219,0.04471,0.00971,0.02471,0.04918,0.00733,0.02348,167,1,True
vm_00687,687,0,2.14,302.14,5573.48,5571.34,0.08006,0.002,0.01,0.03892,0.06449,1.4614,0.0425,0.01462,0.00662,0.00962,0.01608,0.00441,0.00923,18,3,True
vm_00630,630,0,1.96,301.96,4155.75,4153.79,0.12462,0.01434,0.05373,0.03939,0.10887,1.0401,0.0477,0.0137,0.0057,0.0087,0.01506,0.00502,0.00835,9,3,True
vm_00618,618,0,1.94,301.94,329.22,327.28,0.09636,0.0246,0.05331,0.02392,0.08918,2.0212,0.0335,0.0532,0.0182,0.0332,0.05852,0.01139,0.03154,50,1,True
vm_01434,1434,0,4.75,304.75,668.95,664.2,0.10955,0.002,0.03434,0.04179,0.09284,1.6522,0.0113,0.01475,0.00675,0.00975,0.01622,0.00133,0.00936,28,3,True
vm_00549,549,0,1.71,301.71,11356.7,11354.98,0.04204,0.001,0.00681,0.01957,0.03617,2.4939,0.045,0.05397,0.01897,0.03397,0.05937,0.00802,0.03228,36,1,True
vm_00308,308,0,0.97,300.97,6623.25,6622.28,0.08362,0.01427,0.04201,0.02312,0.07669,2.478,0.0479,0.06557,0.03057,0.04557,0.07213,0.01131,0.04329,187,1,True
vm_00085,85,0,0.29,300.29,8006.15,8005.86,0.03424,0.001,0.005,0.01625,0.02937,1.9296,0.077,0.06012,0.02512,0.04012,0.06613,0.01015,0.03811,46,1,True
vm_00487,487,0,1.53,301.53,1832.48,1830.95,0.12649,0.002,0.03216,0.05241,0.10553,1.9969,0.0418,0.01758,0.00958,0.01258,0.01933,0.00093,0.01207,288,3,True
vm_00515,515,0,1.62,301.62,500.25,498.63,0.08933,0.00779,0.04041,0.02718,0.08117,1.8306,0.0364,0.07432,0.03932,0.05432,0.08175,0.00518,0.0516,159,1,True
vm_00174,174,0,0.53,300.53,371.9,371.36,0.45988,0.13635,0.24419,0.10784,0.41674,0.8835,0.0095,0.01468,0.00268,0.00668,0.01541,0.00401,0.00654,108,2,True
vm_01079,1079,0,3.41,303.41,456.9,453.49,0.06533,0.02874,0.04338,0.0122,0.06167,1.4429,0.078,0.05953,0.02453,0.03953,0.06548,0.00916,0.03755,214,1,True
vm_00074,74,0,0.26,300.26,791.23,790.97,0.06537,0.00181,0.02723,0.02118,0.05901,2.2203,0.052,0.06461,0.02961,0.04461,0.07108,0.00937,0.04238,217,1,True
vm_01324,1324,0,4.31,304.31,3484.24,3479.93,0.14353,0.06885,0.09552,0.02667,0.13286,1.5437,0.0288,0.0176,0.0096,0.0126,0.01936,0.00105,0.01209,166,3,True
vm_00110,110,0,0.37,300.37,754.64,754.27,0.03358,0.001,0.005,0.01588,0.02882,2.0436,0.0436,0.06625,0.03125,0.04625,0.07287,0.01054,0.04393,152,1,True
vm_00892,892,0,2.75,302.75,356.4,353.64,0.01824,0.001,0.005,0.00736,0.01604,2.3027,0.0438,0.07803,0.04303,0.05803,0.08583,0.00803,0.05513,102,1,True
vm_01711,1711,0,5.75,305.75,806.54,800.79,0.04833,0.01333,0.02733,0.01167,0.04483,2.2348,0.0794,0.07157,0.03657,0.05157,0.07873,0.00528,0.04899,56,1,True
vm_01458,1458,0,4.82,304.82,8077.89,8073.07,0.37478,0.03,0.14028,0.11725,0.32788,0.9723,0.0066,0.02014,0.00814,0.01214,0.02115,0.00223,0.0119,48,2,True
vm_01567,1567,0,5.23,305.23,436.9,431.67,0.09796,0.02443,0.05384,0.02451,0.09061,2.3935,0.0699,0.0543,0.0193,0.0343,0.05973,0.01029,0.03258,42,1,True
vm_00260,260,0,0.79,300.79,818.94,818.15,0.14277,0.00574,0.05468,0.04894,0.1232,1.4556,0.0434,0.01295,0.00495,0.00795,0.01424,0.00218,0.00763,208,3,True
vm_01318,1318,0,4.28,304.28,508.39,504.11,0.04397,0.001,0.00835,0.01979,0.03804,2.2757,0.0557,0.05083,0.01583,0.03083,0.05591,0.01234,0.02928,184,1,True
vm_00553,553,0,1.73,301.73,2873.47,2871.74,0.09884,0.002,0.03343,0.03634,0.08431,1.3732,0.0261,0.01427,0.00627,0.00927,0.01569,0.00516,0.0089,241,3,True
vm_01627,1627,0,5.47,305.47,9674.52,9669.06,0.0587,0.001,0.02005,0.02148,0.05226,1.9938,0.0432,0.06319,0.02819,0.04319,0.06951,0.00139,0.04103,103,1,True
vm_00049,49,0,0.17,300.17,3907.08,3906.91,0.19974,0.05111,0.10419,0.05308,0.17851,1.5604,0.0385,0.01358,0.00558,0.00858,0.01494,0.00432,0.00824,97,3,True
vm_02251,2251,0,7.84,307.84,13029.85,13022.02,0.18013,0.01042,0.07103,0.06061,0.15589,1.772,0.0247,0.01783,0.00983,0.01283,0.01961,0.00339,0.01232,178,3,True
vm_01880,1880,0,6.35,306.35,5392.9,5386.56,0.05074,0.001,0.005,0.02541,0.04312,1.9698,0.0693,0.03388,0.005,0.01388,0.03727,0.00652,0.01318,250,1,True
vm_01600,1600,0,5.35,305.35,11297.29,11291.94,0.16657,0.002,0.0582,0.0602,0.14249,1.8581,0.0318,0.01596,0.00796,0.01096,0.01755,0.00573,0.01052,101,3,True
vm_02153,2153,0,7.4,307.4,9143.19,9135.79,0.12274,0.03193,0.06436,0.03243,0.10977,1.244,0.0137,0.01223,0.00423,0.00723,0.01346,0.0058,0.00694,141,3,True
vm_02031,2031,0,6.94,306.94,4800.14,4793.21,0.07856,0.02876,0.04868,0.0166,0.07358,2.1814,0.0552,0.07462,0.03962,0.05462,0.08208,0.008,0.05189,297,1,True
vm_02164,2164,0,7.43,307.43,369.51,362.08,0.05776,0.001,0.00633,0.02857,0.04919,1.6418,0.0288,0.07288,0.03788,0.05288,0.08016,0.01341,0.05023,250,1,True
vm_00742,742,0,2.29,302.29,4499.41,4497.12,0.05031,0.001,0.005,0.02517,0.04276,1.9741,0.0468,0.06256,0.02756,0.04256,0.06882,0.01216,0.04043,159,1,True
vm_02020,2020,0,6.89,306.89,2220.33,2213.44,0.17511,0.02901,0.08119,0.05218,0.15424,1.4566,0.0284,0.01549,0.00749,0.01049,0.01704,0.00358,0.01007,246,3,True
vm_01698,1698,0,5.69,305.69,2584.65,2578.96,0.12925,0.0473,0.07656,0.02927,0.11754,1.8974,0.0165,0.01593,0.00793,0.01093,0.01752,0.00564,0.01049,140,3,True
vm_02224,2224,0,7.7,307.7,449.31,441.61,0.04241,0.01192,0.02412,0.01017,0.03936,1.2554,0.0326,0.07905,0.04405,0.05905,0.08696,0.00515,0.0561,241,1,True
vm_01419,1419,0,4.69,304.69,7683.27,7678.58,0.06829,0.001,0.02138,0.02606,0.06048,2.1495,0.051,0.05241,0.01741,0.03241,0.05766,0.00745,0.03079,174,1,True
vm_01503,1503,0,4.95,304.95,7549.54,7544.59,0.04289,0.001,0.01531,0.01533,0.03829,1.2572,0.0514,0.06809,0.03309,0.04809,0.0749,0.00906,0.04568,15,1,True
vm_01915,1915,0,6.44,306.44,10590.39,10583.95,0.05558,0.02289,0.03597,0.0109,0.05231,1.2884,0.0566,0.05635,0.02135,0.03635,0.06198,0.013,0.03453,257,1,True
vm_00694,694,0,2.16,302.16,738.9,736.74,0.13602,0.02932,0.06743,0.03811,0.12077,1.3815,0.0312,0.01233,0.00433,0.00733,0.01356,0.00131,0.00704,118,3,True
vm_00950,950,0,2.94,302.94,5469.66,5466.73,0.1181,0.002,0.01523,0.05715,0.09524,1.9471,0.034,0.00796,0.0005,0.00296,0.00875,0.00157,0.00284,279,3,True
vm_02083,2083,0,7.14,307.14,4934.02,4926.88,0.14102,0.0321,0.071,0.0389,0.12546,1.7005,0.0192,0.01526,0.00726,0.01026,0.01678,0.00438,0.00985,110,3,True
vm_00565,565,0,1.76,301.76,8049.39,8047.63,0.07812,0.00472,0.03408,0.02447,0.07078,1.7025,0.033,0.06717,0.03217,0.04717,0.07388,0.01396,0.04481,258,1,True
vm_01641,1641,0,5.52,305.52,12148.3,12142.78,0.19903,0.04318,0.09884,0.05566,0.17677,1.5232,0.0145,0.01247,0.00447,0.00747,0.01371,0.00329,0.00717,264,3,True
vm_00458,458,0,1.41,301.41,7534.3,7532.89,0.08908,0.01285,0.04334,0.02541,0.08145,1.5393,0.0689,0.05169,0.01669,0.03169,0.05685,0.01248,0.0301,246,1,True
vm_00019,19,0,0.07,300.07,4216.82,4216.74,0.08512,0.019,0.04545,0.02204,0.07851,1.878,0.0631,0.07102,0.03602,0.05102,0.07812,0.01355,0.04847,223,1,True
vm_01776,1776,0,6.01,306.01,5829.4,5823.4,0.13475,0.00226,0.04958,0.04732,0.11582,1.4728,0.0477,0.01493,0.00693,0.00993,0.01642,0.00233,0.00953,200,3,True
vm_01262,1262,0,4.08,304.08,11506.13,11502.06,0.18521,0.05229,0.09976,0.04747,0.16622,1.1515,0.0125,0.01205,0.00405,0.00705,0.01326,0.00475,0.00677,83,3,True
vm_01577,1577,0,5.25,305.25,7796.49,7791.24,0.102,0.002,0.01511,0.04827,0.08269,1.6808,0.0463,0.01387,0.00587,0.00887,0.01526,0.00097,0.00852,31,3,True
vm_01305,1305,0,4.23,304.23,3843.27,3839.04,0.47708,0.22709,0.31042,0.08333,0.44375,0.9516,0.0129,0.02439,0.01239,0.01639,0.02561,0.00115,0.01606,66,2,True
vm_00434,434,0,1.36,301.36,6932.83,6931.47,0.08656,0.05164,0.06561,0.01164,0.08307,1.7807,0.033,0.05044,0.01544,0.03044,0.05549,0.0024,0.02892,228,1,True
vm_00077,77,0,0.27,300.27,4321.31,4321.03,0.1643,0.002,0.05863,0.0587,0.14082,1.945,0.0133,0.01569,0.00769,0.01069,0.01725,0.00137,0.01026,65,3,True
vm_00695,695,0,2.16,302.16,14265.22,14263.06,0.13852,0.00902,0.05527,0.04625,0.12002,1.3107,0.0177,0.01685,0.00885,0.01185,0.01854,0.00289,0.01138,252,3,True
vm_00965,965,0,3.0,303.0,10345.15,10342.15,0.15259,0.01346,0.06315,0.04969,0.13272,1.9292,0.0307,0.01487,0.00687,0.00987,0.01636,0.00463,0.00947,125,3,True
vm_01055,1055,0,3.33,303.33,6201.0,6197.67,0.07432,0.00236,0.03114,0.02399,0.06713,2.4123,0.0667,0.05943,0.02443,0.03943,0.06537,0.00968,0.03745,39,1,True
vm_00734,734,0,2.26,302.26,4719.26,4717.0,0.0758,0.02848,0.04741,0.01578,0.07107,1.5884,0.063,0.06134,0.02634,0.04134,0.06748,0.00522,0.03928,64,1,True
vm_00169,169,0,0.53,300.53,729.21,728.68,0.0518,0.001,0.01544,0.0202,0.04574,1.2089,0.0655,0.04676,0.01176,0.02676,0.05143,0.00317,0.02542,153,1,True
vm_01724,1724,0,5.81,305.81,5890.91,5885.11,0.06448,0.01801,0.0366,0.01549,0.05983,1.384,0.0426,0.05094,0.01594,0.03094,0.05603,0.00822,0.02939,217,1,True
vm_01057,1057,0,3.33,303.33,3622.52,3619.18,0.09906,0.03386,0.05994,0.02173,0.09254,1.6352,0.0314,0.06584,0.03084,0.04584,0.07243,0.00751,0.04355,182,1,True
vm_02291,2291,0,7.98,307.98,363.2,355.22,0.04975,0.001,0.00861,0.02285,0.04289,1.7045,0.0251,0.08219,0.04719,0.06219,0.09041,0.01141,0.05908,181,1,True
vm_00870,870,0,2.67,302.67,9471.57,9468.9,0.17797,0.02025,0.07658,0.05633,0.15544,1.6455,0.0383,0.00872,0.00072,0.00372,0.00959,0.00508,0.00357,18,3,True
vm_02044,2044,0,7.01,307.01,13422.18,13415.18,0.60975,0.26879,0.38244,0.11365,0.56429,1.079,0.0099,0.01569,0.00369,0.00769,0.01647,0.00299,0.00753,162,2,True
vm_01841,1841,0,6.2,306.2,8855.54,8849.33,0.08222,0.01906,0.04432,0.02105,0.0759,1.372,0.0717,0.05511,0.02011,0.03511,0.06062,0.00851,0.03336,210,1,True
vm_01139,1139,0,3.58,303.58,315.08,311.5,0.03672,0.001,0.00943,0.01516,0.03217,1.8395,0.0289,0.05454,0.01954,0.03454,0.05999,0.00806,0.03281,112,1,True
vm_01443,1443,0,4.78,304.78,9664.91,9660.14,0.15476,0.01952,0.06782,0.0483,0.13544,1.2224,0.0204,0.01325,0.00525,0.00825,0.01457,0.00374,0.00792,261,3,True
vm_01138,1138,0,3.58,303.58,470.69,467.11,0.73446,0.35845,0.48379,0.12534,0.68433,1.0214,0.0203,0.0191,0.0071,0.0111,0.02006,0.00199,0.01088,223,2,True
vm_01051,1051,0,3.32,303.32,3311.4,3308.08,0.02852,0.001,0.005,0.01307,0.0246,2.006,0.041,0.05072,0.01572,0.03072,0.05579,0.01436,0.02918,3,1,True
vm_02110,2110,0,7.26,307.26,12332.56,12325.3,0.1253,0.002,0.03823,0.04837,0.10595,1.0522,0.0388,0.01095,0.00295,0.00595,0.01205,0.00463,0.00572,224,3,True
