vm_id,job_id,task_index,start_time,end_time,total_end_time,duration,cpu_max,cpu_min,cpu_avg,cpu_std,cpu_p95,cpi,mai,mem_max,mem_min,mem_avg,mem_assigned,mem_page_cache,mem_canonical,priority,true_cluster,is_ml_set
vm_00142,142,0,0.46,300.46,10555.16,10554.7,0.0826,0.01036,0.03925,0.02408,0.07537,1.5851,0.038,0.06353,0.02853,0.04353,0.06988,0.01138,0.04135,213,1,True
vm_00143,143,0,0.47,300.47,8538.72,8538.25,0.16782,0.06159,0.09953,0.03794,0.15264,1.983,0.0367,0.014,0.006,0.009,0.0154,0.00139,0.00864,42,3,True
vm_00144,144,0,0.47,300.47,12528.7,12528.24,0.13521,0.00828,0.05361,0.04533,0.11708,1.8847,0.0117,0.01149,0.00349,0.00649,0.01264,0.0019,0.00623,73,3,True
vm_00145,145,0,0.47,300.47,13181.61,13181.14,0.07109,0.01017,0.03454,0.0203,0.06499,1.597,0.0264,0.07286,0.03786,0.05286,0.08015,0.01266,0.05022,241,1,True
vm_00146,146,0,0.47,300.47,7469.56,7469.09,0.05422,0.001,0.01356,0.02259,0.04744,2.4481,0.0618,0.05146,0.01646,0.03146,0.0566,0.01225,0.02989,48,1,True
vm_00147,147,0,0.47,300.47,401.8,401.33,0.06835,0.001,0.02789,0.02248,0.06161,1.913,0.0261,0.0726,0.0376,0.0526,0.07986,0.00962,0.04997,221,1,True
vm_00148,148,0,0.48,300.48,805.56,805.08,0.12513,0.01421,0.05382,0.03962,0.10929,1.3727,0.046,0.00973,0.00173,0.00473,0.0107,0.00342,0.00454,143,3,True
vm_00149,149,0,0.48,300.48,2416.71,2416.23,0.18269,0.002,0.06622,0.06471,0.15681,1.2218,0.0422,0.01389,0.00589,0.00889,0.01528,0.00233,0.00853,208,3,True
vm_00150,150,0,0.49,300.49,5132.61,5132.13,0.17494,0.06219,0.10246,0.04027,0.15883,1.3191,0.0427,0.00729,0.0005,0.00229,0.00802,0.00536,0.0022,98,3,True
vm_00151,151,0,0.49,300.49,6768.53,6768.04,0.40437,0.09579,0.19865,0.10286,0.36322,0.8544,0.0084,0.01998,0.00798,0.01198,0.02097,0.00275,0.01174,187,2,True
vm_00152,152,0,0.49,300.49,808.44,807.95,0.59686,0.1781,0.31768,0.13959,0.54103,0.5134,0.028,0.0194,0.0074,0.0114,0.02037,0.00208,0.01118,113,2,True
vm_00153,153,0,0.49,300.49,10790.65,10790.15,0.35527,0.03,0.11151,0.12188,0.30652,0.9708,0.0254,0.01714,0.00514,0.00914,0.018,0.003,0.00896,174,2,True
vm_00154,154,0,0.5,300.5,2665.11,2664.61,0.06291,0.001,0.02401,0.02161,0.05642,2.0399,0.0373,0.07005,0.03505,0.05005,0.07706,0.00416,0.04755,270,1,True
vm_00155,155,0,0.5,300.5,3346.25,3345.75,0.13176,0.002,0.02572,0.05891,0.1082,1.3319,0.025,0.01388,0.00588,0.00888,0.01527,0.00216,0.00852,62,3,True
vm_00156,156,0,0.5,300.5,674.83,674.33,0.31134,0.03,0.08,0.11567,0.26507,0.6166,0.0253,0.01604,0.00404,0.00804,0.01684,0.00268,0.00788,283,2,True
vm_00157,157,0,0.5,300.5,11284.64,11284.14,0.14494,0.01529,0.0616,0.0463,0.12642,1.3777,0.0268,0.01285,0.00485,0.00785,0.01414,0.00522,0.00754,224,3,True
vm_00158,158,0,0.51,300.51,12665.35,12664.85,0.24874,0.09647,0.15085,0.05438,0.22699,1.5349,0.0261,0.00807,0.0005,0.00307,0.00888,0.00413,0.00295,160,3,True
vm_00159,159,0,0.51,300.51,6296.23,6295.72,0.04874,0.001,0.01275,0.02,0.04274,2.0893,0.0582,0.06275,0.02775,0.04275,0.06902,0.01168,0.04061,35,1,True
vm_00160,160,0,0.51,300.51,12212.38,12211.87,0.04903,0.001,0.01023,0.02156,0.04256,1.6068,0.0298,0.06939,0.03439,0.04939,0.07632,0.00584,0.04692,140,1,True
vm_00161,161,0,0.51,300.51,9384.18,9383.67,0.15755,0.03019,0.07567,0.04548,0.13935,1.5173,0.0233,0.01553,0.00753,0.01053,0.01708,0.0009,0.01011,195,3,True
vm_00162,162,0,0.51,300.51,669.35,668.84,0.12834,0.05594,0.08179,0.02586,0.11799,1.8769,0.0446,0.01567,0.00767,0.01067,0.01723,0.00173,0.01024,150,3,True
vm_00163,163,0,0.52,300.52,882.61,882.09,0.11288,0.04262,0.07073,0.02342,0.10586,2.1241,0.0206,0.06952,0.03452,0.04952,0.07647,0.00148,0.04704,268,1,True
vm_00164,164,0,0.52,300.52,329.9,329.38,0.0489,0.001,0.005,0.02439,0.04159,2.4406,0.038,0.04752,0.01252,0.02752,0.05227,0.01297,0.02614,39,1,True
vm_00165,165,0,0.52,300.52,442.24,441.72,0.10769,0.04215,0.06837,0.02185,0.10114,1.6725,0.0534,0.06674,0.03174,0.04674,0.07341,0.01399,0.0444,237,1,True
vm_00166,166,0,0.52,300.52,13748.2,13747.68,0.54246,0.16912,0.29356,0.12445,0.49268,1.2794,0.0213,0.0155,0.0035,0.0075,0.01628,0.0041,0.00735,221,2,True
vm_00167,167,0,0.52,300.52,4157.85,4157.33,0.24394,0.09676,0.14933,0.05256,0.22291,1.7341,0.0436,0.01081,0.00281,0.00581,0.01189,0.0041,0.00557,280,3,True
vm_00168,168,0,0.53,300.53,356.52,356.0,0.15344,0.002,0.05306,0.05576,0.13113,1.8774,0.0465,0.01169,0.00369,0.00669,0.01286,0.00277,0.00642,224,3,True
vm_00169,169,0,0.53,300.53,729.21,728.68,0.0518,0.001,0.01544,0.0202,0.04574,1.2089,0.0655,0.04676,0.01176,0.02676,0.05143,0.00317,0.02542,153,1,True
vm_00170,170,0,0.53,300.53,8695.65,8695.12,0.07852,0.00699,0.0356,0.02384,0.07137,1.6862,0.03,0.06227,0.02727,0.04227,0.0685,0.00496,0.04016,279,1,True
vm_00171,171,0,0.53,300.53,10595.17,10594.63,0.13157,0.002,0.04603,0.04752,0.11256,1.3209,0.0305,0.01536,0.00736,0.01036,0.01689,0.00467,0.00994,38,3,True
vm_00172,172,0,0.53,300.53,4362.38,4361.85,0.10639,0.002,0.03055,0.04213,0.08953,1.3268,0.0467,0.01589,0.00789,0.01089,0.01748,0.00087,0.01046,216,3,True
vm_00173,173,0,0.53,300.53,413.36,412.82,0.1798,0.00422,0.06693,0.0627,0.15472,1.146,0.0159,0.01396,0.00596,0.00896,0.01536,0.00396,0.0086,243,3,True
vm_00174,174,0,0.53,300.53,371.9,371.36,0.45988,0.13635,0.24419,0.10784,0.41674,0.8835,0.0095,0.01468,0.00268,0.00668,0.01541,0.00401,0.00654,108,2,True
vm_00175,175,0,0.54,300.54,8243.32,8242.78,0.14877,0.00504,0.05637,0.05133,0.12823,1.0227,0.0489,0.01387,0.00587,0.00887,0.01526,0.00582,0.00852,60,3,True
vm_00176,176,0,0.54,300.54,14027.13,14026.59,0.22083,0.04146,0.10552,0.06406,0.19521,1.1667,0.0401,0.01572,0.00772,0.01072,0.01729,0.00203,0.01029,197,3,True
vm_00177,177,0,0.55,300.55,710.55,710.0,0.1483,0.03268,0.07397,0.04129,0.13179,1.298,0.0358,0.01185,0.00385,0.00685,0.01304,0.00133,0.00658,275,3,True
vm_00178,178,0,0.55,300.55,7052.55,7051.99,0.03375,0.001,0.005,0.01597,0.02896,1.9125,0.0554,0.07708,0.04208,0.05708,0.08479,0.00474,0.05423,171,1,True
vm_00179,179,0,0.55,300.55,613.15,612.59,0.29717,0.03,0.08,0.10859,0.25374,1.3055,0.0055,0.01093,0.0005,0.00293,0.01148,0.00399,0.00287,271,2,True
vm_00180,180,0,0.56,300.56,9543.69,9543.13,0.10835,0.002,0.01,0.05464,0.08649,1.8698,0.0408,0.01737,0.00937,0.01237,0.0191,0.00143,0.01187,270,3,True
vm_00181,181,0,0.56,300.56,746.14,745.58,0.07507,0.01855,0.04116,0.01884,0.06942,2.4816,0.0306,0.04768,0.01268,0.02768,0.05245,0.00895,0.0263,41,1,True
vm_00182,182,0,0.56,300.56,6650.56,6650.0,0.12267,0.002,0.04204,0.04479,0.10475,1.1057,0.03,0.01092,0.00292,0.00592,0.01201,0.00507,0.00568,188,3,True
vm_00183,183,0,0.56,300.56,6598.8,6598.24,0.35353,0.06435,0.16074,0.09639,0.31497,0.6231,0.0262,0.01494,0.00294,0.00694,0.01569,0.00486,0.00681,259,2,True
vm_00184,184,0,0.56,300.56,534.89,534.33,0.19954,0.05253,0.10503,0.0525,0.17854,1.4056,0.0232,0.01096,0.00296,0.00596,0.01206,0.00534,0.00572,151,3,True
vm_00185,185,0,0.56,300.56,8249.2,8248.64,0.04128,0.001,0.01078,0.01694,0.03619,2.0658,0.0569,0.04924,0.01424,0.02924,0.05417,0.00985,0.02778,130,1,True
vm_00186,186,0,0.57,300.57,3974.38,3973.82,0.04628,0.0014,0.01935,0.01496,0.04179,2.4306,0.0605,0.0645,0.0295,0.0445,0.07095,0.00233,0.04228,113,1,True
vm_00187,187,0,0.57,300.57,14269.93,14269.36,0.1055,0.002,0.01,0.05306,0.08428,1.756,0.0364,0.01433,0.00633,0.00933,0.01576,0.0027,0.00896,221,3,True
vm_00188,188,0,0.58,300.58,5509.52,5508.94,0.0546,0.001,0.02138,0.01846,0.04906,2.3159,0.0724,0.05571,0.02071,0.03571,0.06128,0.00751,0.03392,53,1,True
vm_00189,189,0,0.58,300.58,7936.99,7936.41,0.06701,0.002,0.01,0.03167,0.05434,1.6045,0.0287,0.01519,0.00719,0.01019,0.01671,0.00546,0.00978,295,3,True
vm_00190,190,0,0.58,300.58,8017.21,8016.63,0.04964,0.001,0.005,0.0248,0.0422,2.4125,0.0575,0.07769,0.04269,0.05769,0.08546,0.01375,0.05481,41,1,True
vm_00191,191,0,0.58,300.58,14025.65,14025.07,0.09316,0.002,0.01,0.0462,0.07468,1.3517,0.0389,0.01678,0.00878,0.01178,0.01846,0.00484,0.01131,92,3,True
vm_00192,192,0,0.58,300.58,893.89,893.31,0.1102,0.002,0.03013,0.04448,0.09241,1.33,0.0488,0.01378,0.00578,0.00878,0.01515,0.00492,0.00842,259,3,True
vm_00193,193,0,0.59,300.59,554.57,553.98,0.12067,0.02041,0.05622,0.03581,0.10635,1.9824,0.0104,0.01061,0.00261,0.00561,0.01167,0.00107,0.00539,280,3,True
vm_00194,194,0,0.59,300.59,13472.86,13472.27,0.06318,0.004,0.02768,0.01973,0.05727,2.3952,0.0322,0.05169,0.01669,0.03169,0.05686,0.01407,0.03011,191,1,True
vm_00195,195,0,0.6,300.6,5911.49,5910.89,0.11892,0.04197,0.06945,0.02748,0.10793,1.0881,0.0421,0.00619,0.0005,0.00119,0.00681,0.0033,0.00114,124,3,True
vm_00196,196,0,0.6,300.6,486.57,485.97,0.2276,0.03,0.08,0.0738,0.19808,1.3716,0.0095,0.01363,0.00163,0.00563,0.01432,0.00333,0.00552,295,2,True
vm_00197,197,0,0.61,300.61,3010.68,3010.07,0.05568,0.001,0.01694,0.02152,0.04922,1.8251,0.0301,0.04921,0.01421,0.02921,0.05413,0.00909,0.02775,34,1,True
vm_00198,198,0,0.61,300.61,401.35,400.73,0.04484,0.001,0.005,0.02213,0.0382,2.3894,0.0699,0.0796,0.0446,0.0596,0.08756,0.01117,0.05662,46,1,True
vm_00199,199,0,0.61,300.61,4187.43,4186.82,0.08059,0.01709,0.04249,0.02117,0.07424,2.4246,0.0477,0.0493,0.0143,0.0293,0.05423,0.00684,0.02783,152,1,True
vm_00200,200,0,0.61,300.61,9436.41,9435.8,0.12205,0.002,0.03036,0.05094,0.10168,1.8744,0.0184,0.01233,0.00433,0.00733,0.01357,0.00119,0.00704,237,3,True
vm_00201,201,0,0.62,300.62,7188.3,7187.69,0.12576,0.002,0.04457,0.0451,0.10772,1.828,0.018,0.01902,0.01102,0.01402,0.02092,0.00353,0.01346,4,3,True
vm_00202,202,0,0.62,300.62,353.73,353.11,0.0793,0.03044,0.04998,0.01629,0.07441,1.7814,0.0786,0.06702,0.03202,0.04702,0.07372,0.01248,0.04467,124,1,True
vm_00203,203,0,0.63,300.63,9606.9,9606.27,0.12489,0.002,0.01993,0.05831,0.10157,1.1121,0.0327,0.00909,0.00109,0.00409,0.01,0.00264,0.00393,86,3,True
vm_00204,204,0,0.63,300.63,4047.97,4047.34,0.05781,0.03085,0.04163,0.00898,0.05511,2.3351,0.078,0.04419,0.00919,0.02419,0.04861,0.00457,0.02298,2,1,True
vm_00205,205,0,0.63,300.63,10061.19,10060.56,0.08173,0.00983,0.03859,0.02397,0.07454,1.8224,0.0642,0.07605,0.04105,0.05605,0.08365,0.01332,0.05324,164,1,True
vm_00206,206,0,0.63,300.63,555.58,554.95,0.06133,0.001,0.02364,0.02094,0.05505,2.4752,0.0704,0.06056,0.02556,0.04056,0.06662,0.00724,0.03853,222,1,True
vm_00207,207,0,0.64,300.64,10153.62,10152.98,0.08553,0.00846,0.03929,0.02569,0.07782,2.0868,0.0554,0.03732,0.005,0.01732,0.04106,0.00981,0.01646,296,1,True
vm_00208,208,0,0.64,300.64,8579.54,8578.9,0.13403,0.03311,0.06915,0.03604,0.11961,1.6131,0.0241,0.00988,0.00188,0.00488,0.01087,0.0036,0.00468,24,3,True
vm_00209,209,0,0.64,300.64,724.07,723.44,0.33503,0.03,0.08,0.12751,0.28402,1.1372,0.0055,0.01696,0.00496,0.00896,0.01781,0.00339,0.00878,38,2,True
vm_00210,210,0,0.64,300.64,10752.85,10752.22,0.06219,0.001,0.01773,0.0247,0.05478,1.7887,0.0799,0.05556,0.02056,0.03556,0.06112,0.00101,0.03378,104,1,True
vm_00211,211,0,0.64,300.64,6746.56,6745.92,0.16387,0.00368,0.06089,0.05721,0.14098,1.1032,0.0206,0.01956,0.01156,0.01456,0.02152,0.00505,0.01398,4,3,True
vm_00212,212,0,0.65,300.65,2918.32,2917.67,0.10385,0.00699,0.04158,0.03459,0.09001,1.4227,0.0495,0.00979,0.00179,0.00479,0.01077,0.00242,0.0046,135,3,True
vm_00213,213,0,0.65,300.65,11512.7,11512.05,0.73796,0.34114,0.47341,0.13227,0.68505,1.3671,0.0262,0.01439,0.00239,0.00639,0.01511,0.00225,0.00627,3,2,True
vm_00214,214,0,0.65,300.65,12513.76,12513.11,0.07568,0.00497,0.03325,0.02357,0.06861,1.2433,0.0269,0.05091,0.01591,0.03091,0.056,0.01186,0.02936,168,1,True
vm_00215,215,0,0.66,300.66,653.78,653.12,0.10238,0.01466,0.04599,0.03133,0.08985,1.0567,0.0308,0.01094,0.00294,0.00594,0.01203,0.00506,0.0057,77,3,True
vm_00216,216,0,0.66,300.66,698.77,698.11,0.15157,0.03514,0.07672,0.04158,0.13494,1.5355,0.0481,0.01238,0.00438,0.00738,0.01362,0.00229,0.00709,18,3,True
vm_00217,217,0,0.66,300.66,11850.23,11849.58,0.08541,0.002,0.01,0.04189,0.06865,1.1902,0.0409,0.0195,0.0115,0.0145,0.02145,0.00252,0.01392,204,3,True
vm_00218,218,0,0.66,300.66,9406.19,9405.53,0.05082,0.001,0.00691,0.0244,0.0435,1.7416,0.063,0.06569,0.03069,0.04569,0.07226,0.01383,0.04341,32,1,True
vm_00219,219,0,0.66,300.66,4200.52,4199.86,0.03926,0.001,0.00901,0.01681,0.03422,1.3034,0.0455,0.05524,0.02024,0.03524,0.06077,0.00521,0.03348,149,1,True
vm_00220,220,0,0.66,300.66,368.67,368.0,0.07954,0.03719,0.05413,0.01412,0.07531,1.2679,0.0581,0.05031,0.01531,0.03031,0.05534,0.01013,0.02879,192,1,True
vm_00221,221,0,0.67,300.67,3137.79,3137.12,0.111,0.00944,0.04571,0.03627,0.09649,1.0112,0.037,0.01375,0.00575,0.00875,0.01512,0.00525,0.0084,138,3,True
vm_00222,222,0,0.67,300.67,4549.57,4548.9,0.0443,0.001,0.005,0.02183,0.03775,1.426,0.0245,0.05168,0.01668,0.03168,0.05685,0.00697,0.0301,271,1,True
vm_00223,223,0,0.67,300.67,3158.67,3158.0,0.06439,0.001,0.005,0.03299,0.05449,1.3616,0.0596,0.06911,0.03411,0.04911,0.07602,0.00952,0.04666,195,1,True
vm_00224,224,0,0.67,300.67,12289.18,12288.5,0.59367,0.25995,0.37119,0.11124,0.54917,1.1284,0.0264,0.01834,0.00634,0.01034,0.01925,0.00482,0.01013,126,2,True
vm_00225,225,0,0.67,300.67,376.71,376.04,0.52966,0.16403,0.28591,0.12188,0.48091,1.2088,0.0117,0.009,0.0005,0.001,0.00945,0.00093,0.00098,230,2,True
vm_00226,226,0,0.68,300.68,8098.55,8097.87,0.12339,0.002,0.02695,0.05358,0.10196,1.3376,0.0426,0.0115,0.0035,0.0065,0.01265,0.0011,0.00624,43,3,True
vm_00227,227,0,0.68,300.68,8113.67,8113.0,0.61662,0.23495,0.36217,0.12722,0.56573,0.7996,0.0081,0.02442,0.01242,0.01642,0.02564,0.00357,0.01609,229,2,True
vm_00228,228,0,0.68,300.68,9909.89,9909.21,0.09604,0.02688,0.05455,0.02305,0.08913,1.709,0.0478,0.05041,0.01541,0.03041,0.05545,0.0139,0.02889,215,1,True
vm_00229,229,0,0.68,300.68,11894.0,11893.32,0.18021,0.05958,0.10266,0.04308,0.16298,1.3804,0.0439,0.01208,0.00408,0.00708,0.01329,0.00133,0.0068,243,3,True
vm_00230,230,0,0.68,300.68,4307.2,4306.52,0.10099,0.002,0.01,0.05055,0.08077,1.9033,0.0189,0.01261,0.00461,0.00761,0.01387,0.00111,0.0073,8,3,True
vm_00231,231,0,0.69,300.69,757.56,756.87,0.10359,0.002,0.01,0.052,0.08279,1.0904,0.0378,0.01668,0.00868,0.01168,0.01835,0.00562,0.01122,249,3,True
vm_00232,232,0,0.69,300.69,10595.8,10595.11,0.44506,0.06967,0.1948,0.12513,0.39501,0.9751,0.0108,0.02596,0.01396,0.01796,0.02726,0.00354,0.01761,199,2,True
vm_00233,233,0,0.69,300.69,6897.32,6896.63,0.13296,0.02079,0.06085,0.04006,0.11693,1.298,0.0268,0.01503,0.00703,0.01003,0.01654,0.0029,0.00963,78,3,True
vm_00234,234,0,0.7,300.7,10120.52,10119.82,0.06112,0.00923,0.02999,0.0173,0.05593,2.4467,0.0301,0.05963,0.02463,0.03963,0.0656,0.01036,0.03765,244,1,True
vm_00235,235,0,0.7,300.7,584.5,583.8,0.07841,0.03042,0.04961,0.016,0.07361,2.4519,0.059,0.06538,0.03038,0.04538,0.07192,0.00591,0.04311,189,1,True
vm_00236,236,0,0.7,300.7,683.81,683.11,0.0765,0.002,0.01355,0.03497,0.06251,1.0873,0.0413,0.01387,0.00587,0.00887,0.01525,0.00161,0.00851,85,3,True
vm_00237,237,0,0.7,300.7,9513.66,9512.96,0.15771,0.002,0.03246,0.06958,0.12988,1.9678,0.0189,0.01978,0.01178,0.01478,0.02176,0.00192,0.01419,270,3,True
vm_00238,238,0,0.7,300.7,6192.01,6191.31,0.58072,0.21188,0.33483,0.12294,0.53154,0.5631,0.0186,0.02505,0.01305,0.01705,0.0263,0.00074,0.0167,261,2,True
vm_00239,239,0,0.71,300.71,306.93,306.22,0.15648,0.002,0.04256,0.06329,0.13117,1.7048,0.0198,0.01811,0.01011,0.01311,0.01992,0.00356,0.01258,0,3,True
vm_00240,240,0,0.71,300.71,6698.59,6697.87,0.46108,0.0398,0.18022,0.14043,0.40491,1.055,0.0262,0.02191,0.00991,0.01391,0.023,0.0046,0.01363,19,2,True
vm_00241,241,0,0.72,300.72,9012.09,9011.37,0.0887,0.03906,0.05892,0.01655,0.08373,2.3154,0.0741,0.06969,0.03469,0.04969,0.07666,0.00108,0.0472,129,1,True
vm_00242,242,0,0.73,300.73,386.02,385.29,0.05657,0.001,0.02009,0.02027,0.05049,1.479,0.0495,0.05739,0.02239,0.03739,0.06313,0.00834,0.03552,257,1,True
vm_00243,243,0,0.73,300.73,521.07,520.34,0.22732,0.05565,0.11696,0.06131,0.20279,1.8676,0.0318,0.0169,0.0089,0.0119,0.01859,0.00554,0.01142,130,3,True
vm_00244,244,0,0.74,300.74,758.99,758.25,0.1376,0.02651,0.06618,0.03968,0.12173,1.3294,0.0176,0.01484,0.00684,0.00984,0.01632,0.00092,0.00944,6,3,True
vm_00245,245,0,0.74,300.74,505.34,504.6,0.16037,0.002,0.0436,0.06487,0.13442,1.5076,0.0407,0.01144,0.00344,0.00644,0.01259,0.00471,0.00618,240,3,True
vm_00246,246,0,0.74,300.74,655.43,654.69,0.08333,0.03142,0.05218,0.01731,0.07814,1.6835,0.0722,0.06454,0.02954,0.04454,0.07099,0.01422,0.04231,191,1,True
vm_00247,247,0,0.74,300.74,1868.99,1868.25,0.14088,0.002,0.04131,0.05532,0.11876,1.8814,0.036,0.01037,0.00237,0.00537,0.01141,0.00381,0.00516,296,3,True
vm_00248,248,0,0.75,300.75,14240.46,14239.72,0.10492,0.03357,0.06211,0.02379,0.09779,1.5721,0.0344,0.0619,0.0269,0.0419,0.06809,0.00823,0.03981,114,1,True
vm_00249,249,0,0.75,300.75,12673.0,12672.25,0.08405,0.01767,0.04422,0.02213,0.07742,2.2874,0.064,0.04839,0.01339,0.02839,0.05323,0.00378,0.02697,101,1,True
vm_00250,250,0,0.75,300.75,7523.91,7523.16,0.58067,0.17829,0.31242,0.13413,0.52702,1.2202,0.0074,0.01825,0.00625,0.01025,0.01917,0.0042,0.01005,0,2,True
vm_00251,251,0,0.75,300.75,10237.72,10236.96,0.15865,0.04819,0.08764,0.03945,0.14287,1.3515,0.0233,0.01684,0.00884,0.01184,0.01852,0.00092,0.01137,24,3,True
vm_00252,252,0,0.76,300.76,8871.47,8870.71,0.05334,0.02579,0.03681,0.00919,0.05059,2.3184,0.0782,0.07211,0.03711,0.05211,0.07932,0.00281,0.0495,208,1,True
vm_00253,253,0,0.76,300.76,8520.84,8520.08,0.09185,0.04537,0.06396,0.01549,0.0872,2.49,0.0582,0.05151,0.01651,0.03151,0.05667,0.01322,0.02994,142,1,True
vm_00254,254,0,0.76,300.76,5423.54,5422.78,0.10754,0.002,0.01,0.05419,0.08587,1.231,0.0305,0.01237,0.00437,0.00737,0.01361,0.00434,0.00708,196,3,True
vm_00255,255,0,0.77,300.77,472.76,471.99,0.07317,0.01021,0.0354,0.02099,0.06688,2.3905,0.0342,0.07145,0.03645,0.05145,0.0786,0.00472,0.04888,144,1,True
vm_00256,256,0,0.77,300.77,6898.16,6897.39,0.10806,0.002,0.03855,0.03861,0.09261,1.1675,0.0446,0.00801,0.0005,0.00301,0.00881,0.00232,0.00289,148,3,True
vm_00257,257,0,0.78,300.78,2738.24,2737.47,0.11223,0.01199,0.04779,0.0358,0.09791,1.6795,0.0161,0.01794,0.00994,0.01294,0.01973,0.00198,0.01242,180,3,True
vm_00258,258,0,0.78,300.78,7029.26,7028.48,0.05407,0.00714,0.02591,0.01564,0.04937,2.4722,0.0528,0.05537,0.02037,0.03537,0.06091,0.00767,0.0336,54,1,True
vm_00259,259,0,0.79,300.79,2632.34,2631.55,0.08303,0.001,0.03207,0.02831,0.07453,1.5104,0.0667,0.05207,0.01707,0.03207,0.05728,0.01348,0.03047,137,1,True
vm_00260,260,0,0.79,300.79,818.94,818.15,0.14277,0.00574,0.05468,0.04894,0.1232,1.4556,0.0434,0.01295,0.00495,0.00795,0.01424,0.00218,0.00763,208,3,True
vm_00261,261,0,0.79,300.79,367.35,366.55,0.12184,0.002,0.03744,0.04689,0.10309,1.0887,0.0404,0.01269,0.00469,0.00769,0.01396,0.00353,0.00738,184,3,True
vm_00262,262,0,0.79,300.79,11419.84,11419.05,0.13504,0.06437,0.08961,0.02524,0.12495,1.0049,0.0173,0.01373,0.00573,0.00873,0.01511,0.00194,0.00838,64,3,True
vm_00263,263,0,0.79,300.79,6713.88,6713.09,0.14144,0.02571,0.06704,0.04133,0.12491,1.8627,0.0336,0.01154,0.00354,0.00654,0.0127,0.00329,0.00628,36,3,True
vm_00264,264,0,0.8,300.8,9873.25,9872.45,0.17053,0.04638,0.09072,0.04434,0.15279,1.9934,0.0387,0.01128,0.00328,0.00628,0.0124,0.00364,0.00603,111,3,True
vm_00265,265,0,0.8,300.8,875.19,874.39,0.46373,0.06217,0.19602,0.13385,0.41019,0.6655,0.018,0.01559,0.00359,0.00759,0.01636,0.00144,0.00743,262,2,True
vm_00266,266,0,0.8,300.8,8510.43,8509.63,0.44277,0.03,0.15235,0.14521,0.38468,0.5133,0.0206,0.01485,0.00285,0.00685,0.01559,0.00458,0.00671,75,2,True
vm_00267,267,0,0.8,300.8,13993.55,13992.74,0.07059,0.001,0.02663,0.02443,0.06327,1.6143,0.0241,0.07503,0.04003,0.05503,0.08253,0.01362,0.05228,295,1,True
vm_00268,268,0,0.81,300.81,3131.8,3130.99,0.03885,0.001,0.01041,0.0158,0.03411,1.2936,0.0783,0.05144,0.01644,0.03144,0.05658,0.00184,0.02987,177,1,True
vm_00269,269,0,0.81,300.81,387.18,386.37,0.12323,0.002,0.01,0.06291,0.09807,1.4845,0.046,0.01784,0.00984,0.01284,0.01963,0.00518,0.01233,253,3,True
vm_00270,270,0,0.83,300.83,3821.41,3820.58,0.06111,0.00826,0.0294,0.01762,0.05583,1.5729,0.0659,0.0707,0.0357,0.0507,0.07777,0.01408,0.04817,0,1,True
vm_00271,271,0,0.83,300.83,3430.75,3429.92,0.35397,0.06276,0.15983,0.09707,0.31515,0.9968,0.0256,0.01592,0.00392,0.00792,0.01672,0.00365,0.00776,147,2,True
vm_00272,272,0,0.84,300.84,9014.05,9013.21,0.47786,0.11563,0.23637,0.12074,0.42957,1.2777,0.0182,0.01527,0.00327,0.00727,0.01603,0.00368,0.00713,158,2,True
vm_00273,273,0,0.84,300.84,3465.58,3464.74,0.80859,0.33245,0.49116,0.15871,0.7451,0.6176,0.0136,0.01357,0.00157,0.00557,0.01425,0.00452,0.00546,267,2,True
vm_00274,274,0,0.84,300.84,5438.51,5437.67,0.168,0.05747,0.09694,0.03947,0.15221,1.9395,0.0466,0.01646,0.00846,0.01146,0.0181,0.00102,0.011,149,3,True
vm_00275,275,0,0.85,300.85,7364.29,7363.44,0.71568,0.311,0.4459,0.13489,0.66172,0.5483,0.0266,0.01403,0.00203,0.00603,0.01474,0.00149,0.00591,128,2,True
vm_00276,276,0,0.86,300.86,10490.5,10489.64,0.15753,0.00981,0.06257,0.05276,0.13642,1.4595,0.0103,0.01475,0.00675,0.00975,0.01623,0.00408,0.00936,125,3,True
vm_00277,277,0,0.86,300.86,9866.26,9865.4,0.09937,0.002,0.01,0.04965,0.07951,1.4657,0.0338,0.01606,0.00806,0.01106,0.01766,0.00567,0.01062,0,3,True
vm_00278,278,0,0.86,300.86,2171.98,2171.12,0.10104,0.01115,0.04325,0.0321,0.0882,1.0802,0.0369,0.01295,0.00495,0.00795,0.01425,0.00245,0.00763,116,3,True
vm_00279,279,0,0.87,300.87,649.98,649.11,0.12477,0.002,0.04059,0.04677,0.10606,1.3813,0.0235,0.01285,0.00485,0.00785,0.01413,0.00517,0.00753,148,3,True
vm_00280,280,0,0.87,300.87,4525.46,4524.59,0.53906,0.09757,0.24473,0.14716,0.48019,0.6336,0.0159,0.01447,0.00247,0.00647,0.01519,0.0047,0.00634,268,2,True
vm_00281,281,0,0.88,300.88,5561.61,5560.73,0.06355,0.01975,0.03727,0.0146,0.05917,2.3507,0.0536,0.07707,0.04207,0.05707,0.08477,0.0031,0.05421,188,1,True
vm_00282,282,0,0.88,300.88,7116.34,7115.46,0.08135,0.00956,0.03828,0.02393,0.07418,1.7095,0.024,0.07124,0.03624,0.05124,0.07836,0.00902,0.04868,140,1,True
vm_00283,283,0,0.88,300.88,8073.02,8072.14,0.07746,0.002,0.01,0.03748,0.06247,1.8384,0.0413,0.01312,0.00512,0.00812,0.01444,0.00586,0.0078,104,3,True
