timestamp,job_id,task_index,vm_id,machine_id,event_type,priority,cpu_request,memory_request,true_cluster,is_ml_set
1,389,0,vm_00389,pm_0434,0,258,0.2217,0.0093,3,True
1,390,0,vm_00390,pm_0236,0,154,0.0456,0.0805,1,True
1,391,0,vm_00391,pm_0594,0,237,0.1543,0.0179,3,True
1,392,0,vm_00392,pm_0612,0,99,0.0422,0.0557,1,True
1,393,0,vm_00393,pm_0584,0,272,0.0363,0.0772,1,True
1,394,0,vm_00394,pm_0517,0,112,0.0443,0.0731,1,True
1,395,0,vm_00395,pm_0570,0,109,0.1015,0.0144,3,True
1,396,0,vm_00396,pm_0260,0,142,0.0714,0.0669,1,True
1,397,0,vm_00397,pm_0219,0,166,0.2535,0.015,3,True
1,398,0,vm_00398,pm_0739,0,259,0.0949,0.0176,3,True
1,399,0,vm_00399,pm_0642,0,144,0.3744,0.0166,2,True
1,400,0,vm_00400,pm_0699,0,229,0.1438,0.0104,3,True
1,401,0,vm_00401,pm_0457,0,267,0.2014,0.0186,3,True
1,402,0,vm_00402,pm_0409,0,31,0.105,0.0152,3,True
1,403,0,vm_00403,pm_0476,0,298,0.0754,0.0578,1,True
1,404,0,vm_00404,pm_0785,0,218,0.0648,0.0559,1,True
1,405,0,vm_00405,pm_0734,0,176,0.5323,0.0137,2,True
1,406,0,vm_00406,pm_0296,0,103,0.1236,0.0072,3,True
1,407,0,vm_00407,pm_0098,0,235,0.239,0.0125,3,True
1,408,0,vm_00408,pm_0179,0,92,0.1079,0.0112,3,True
1,409,0,vm_00409,pm_0304,0,200,0.462,0.0184,2,True
1,410,0,vm_00410,pm_0795,0,298,0.1769,0.0186,3,True
1,411,0,vm_00411,pm_0231,0,230,0.0636,0.073,1,True
1,412,0,vm_00412,pm_0448,0,254,0.1043,0.0613,1,True
1,413,0,vm_00413,pm_0428,0,84,0.0456,0.0645,1,True
1,414,0,vm_00414,pm_0261,0,34,0.102,0.0126,3,True
1,415,0,vm_00415,pm_0598,0,116,0.1083,0.0126,3,True
1,416,0,vm_00416,pm_0731,0,175,0.0407,0.0776,1,True
1,417,0,vm_00417,pm_0553,0,275,0.0763,0.014,3,True
1,418,0,vm_00418,pm_0717,0,84,0.1077,0.0139,3,True
1,419,0,vm_00419,pm_0617,0,116,0.5405,0.025,2,True
1,420,0,vm_00420,pm_0225,0,203,0.632,0.017,2,True
1,421,0,vm_00421,pm_0024,0,145,0.0888,0.0658,1,True
1,422,0,vm_00422,pm_0451,0,214,0.4945,0.0136,2,True
1,423,0,vm_00423,pm_0790,0,104,0.4009,0.014,2,True
1,424,0,vm_00424,pm_0185,0,296,0.3217,0.0235,2,True
1,425,0,vm_00425,pm_0673,0,68,0.1452,0.0182,3,True
1,426,0,vm_00426,pm_0268,0,254,0.0472,0.0501,1,True
1,427,0,vm_00427,pm_0299,0,230,0.1267,0.0153,3,True
1,428,0,vm_00428,pm_0208,0,202,0.0892,0.0158,3,True
1,429,0,vm_00429,pm_0164,0,247,0.0893,0.0615,1,True
1,430,0,vm_00430,pm_0747,0,248,0.0512,0.0655,1,True
1,431,0,vm_00431,pm_0301,0,143,0.1325,0.0112,3,True
1,432,0,vm_00432,pm_0447,0,282,0.194,0.0212,3,True
1,433,0,vm_00433,pm_0492,0,240,0.0615,0.047,1,True
1,434,0,vm_00434,pm_0315,0,228,0.0866,0.0504,1,True
1,435,0,vm_00435,pm_0495,0,30,0.0836,0.0731,1,True
1,436,0,vm_00436,pm_0552,0,108,0.0586,0.0558,1,True
1,437,0,vm_00437,pm_0794,0,26,0.4116,0.0216,2,True
1,438,0,vm_00438,pm_0337,0,159,0.1517,0.019,3,True
1,439,0,vm_00439,pm_0393,0,16,0.0588,0.0481,1,True
1,440,0,vm_00440,pm_0099,0,266,0.5317,0.0213,2,True
1,441,0,vm_00441,pm_0491,0,128,0.0476,0.0588,1,True
1,442,0,vm_00442,pm_0593,0,219,0.4967,0.0146,2,True
1,443,0,vm_00443,pm_0141,0,81,0.3582,0.0196,2,True
1,444,0,vm_00444,pm_0516,0,48,0.1685,0.0171,3,True
1,445,0,vm_00445,pm_0409,0,40,0.0696,0.0413,1,True
1,446,0,vm_00446,pm_0625,0,19,0.0957,0.0586,1,True
1,447,0,vm_00447,pm_0176,0,36,0.0864,0.054,1,True
1,448,0,vm_00448,pm_0774,0,38,0.1152,0.0102,3,True
1,449,0,vm_00449,pm_0189,0,108,0.1507,0.0148,3,True
1,450,0,vm_00450,pm_0506,0,63,0.1188,0.0197,3,True
1,451,0,vm_00451,pm_0059,0,174,0.0511,0.0697,1,True
1,452,0,vm_00452,pm_0408,0,278,0.0619,0.0614,1,True
1,453,0,vm_00453,pm_0247,0,31,0.1349,0.0156,3,True
1,454,0,vm_00454,pm_0249,0,208,0.4278,0.0186,2,True
1,455,0,vm_00455,pm_0151,0,18,0.5843,0.009,2,True
1,456,0,vm_00456,pm_0199,0,105,0.087,0.0067,3,True
1,457,0,vm_00457,pm_0396,0,205,0.0951,0.0114,3,True
1,458,0,vm_00458,pm_0014,0,246,0.0891,0.0517,1,True
1,459,0,vm_00459,pm_0466,0,166,0.3442,0.0182,2,True
1,460,0,vm_00460,pm_0674,0,88,0.1514,0.0097,3,True
1,461,0,vm_00461,pm_0633,0,10,0.2055,0.01,3,True
1,462,0,vm_00462,pm_0142,0,48,0.091,0.0137,3,True
1,463,0,vm_00463,pm_0706,0,60,0.0808,0.0722,1,True
1,464,0,vm_00464,pm_0662,0,170,0.0768,0.0533,1,True
1,465,0,vm_00465,pm_0247,0,142,0.3534,0.0166,2,True
1,466,0,vm_00466,pm_0143,0,206,0.0684,0.051,1,True
1,467,0,vm_00467,pm_0018,0,200,0.3199,0.009,2,True
1,468,0,vm_00468,pm_0562,0,4,0.095,0.0715,1,True
1,469,0,vm_00469,pm_0519,0,210,0.1617,0.0225,3,True
1,470,0,vm_00470,pm_0290,0,28,0.1228,0.0092,3,True
1,471,0,vm_00471,pm_0306,0,189,0.0357,0.0622,1,True
1,472,0,vm_00472,pm_0147,0,187,0.064,0.0594,1,True
1,473,0,vm_00473,pm_0511,0,254,0.1572,0.0122,3,True
1,474,0,vm_00474,pm_0578,0,149,0.0368,0.0707,1,True
1,475,0,vm_00475,pm_0303,0,12,0.0988,0.0663,1,True
1,476,0,vm_00476,pm_0495,0,156,0.064,0.0458,1,True
1,477,0,vm_00477,pm_0726,0,79,0.0828,0.0138,3,True
1,478,0,vm_00478,pm_0632,0,272,0.0947,0.014,3,True
1,479,0,vm_00479,pm_0041,0,147,0.0526,0.066,1,True
1,480,0,vm_00480,pm_0556,0,205,0.0904,0.0506,1,True
1,481,0,vm_00481,pm_0044,0,113,0.3217,0.0127,2,True
1,482,0,vm_00482,pm_0421,0,5,0.0683,0.0653,1,True
1,483,0,vm_00483,pm_0152,0,277,0.1312,0.0173,3,True
1,484,0,vm_00484,pm_0350,0,231,0.0942,0.058,1,True
1,485,0,vm_00485,pm_0303,0,136,0.1627,0.019,3,True
1,486,0,vm_00486,pm_0375,0,159,0.096,0.0572,1,True
1,487,0,vm_00487,pm_0076,0,288,0.1265,0.0176,3,True
1,488,0,vm_00488,pm_0389,0,204,0.071,0.0648,1,True
1,489,0,vm_00489,pm_0168,0,157,0.472,0.009,2,True
1,490,0,vm_00490,pm_0168,0,105,0.0715,0.048,1,True
1,491,0,vm_00491,pm_0796,0,81,0.0592,0.0447,1,True
1,492,0,vm_00492,pm_0736,0,269,0.137,0.0184,3,True
1,493,0,vm_00493,pm_0590,0,48,0.186,0.0154,3,True
1,494,0,vm_00494,pm_0312,0,205,0.1522,0.0154,3,True
1,495,0,vm_00495,pm_0586,0,217,0.1959,0.0104,3,True
1,496,0,vm_00496,pm_0380,0,163,0.5324,0.0154,2,True
1,497,0,vm_00497,pm_0549,0,278,0.1008,0.0086,3,True
1,498,0,vm_00498,pm_0312,0,230,0.4925,0.016,2,True
1,499,0,vm_00499,pm_0107,0,198,0.2078,0.015,3,True
1,500,0,vm_00500,pm_0310,0,213,0.0953,0.0145,3,True
1,501,0,vm_00501,pm_0232,0,283,0.0664,0.0727,1,True
1,502,0,vm_00502,pm_0781,0,275,0.1125,0.0098,3,True
1,503,0,vm_00503,pm_0431,0,184,0.126,0.0117,3,True
1,504,0,vm_00504,pm_0756,0,209,0.0966,0.0122,3,True
1,505,0,vm_00505,pm_0749,0,120,0.4325,0.0156,2,True
1,506,0,vm_00506,pm_0176,0,215,0.1074,0.0378,1,True
1,507,0,vm_00507,pm_0280,0,96,0.2425,0.0144,3,True
1,508,0,vm_00508,pm_0030,0,118,0.1108,0.0125,3,True
1,509,0,vm_00509,pm_0261,0,281,0.0868,0.0497,1,True
1,510,0,vm_00510,pm_0259,0,105,0.426,0.0176,2,True
1,511,0,vm_00511,pm_0409,0,141,0.1124,0.0072,3,True
1,512,0,vm_00512,pm_0193,0,267,0.0968,0.0496,1,True
1,513,0,vm_00513,pm_0704,0,290,0.1728,0.0177,3,True
1,514,0,vm_00514,pm_0354,0,166,0.4273,0.0192,2,True
1,515,0,vm_00515,pm_0761,0,159,0.0893,0.0743,1,True
1,516,0,vm_00516,pm_0399,0,230,0.3758,0.0211,2,True
1,517,0,vm_00517,pm_0160,0,13,0.1349,0.0082,3,True
1,518,0,vm_00518,pm_0214,0,192,0.0662,0.0143,3,True
1,519,0,vm_00519,pm_0097,0,154,0.0498,0.0746,1,True
1,520,0,vm_00520,pm_0791,0,100,0.1393,0.0162,3,True
1,521,0,vm_00521,pm_0422,0,59,0.6026,0.0142,2,True
1,522,0,vm_00522,pm_0516,0,42,0.0357,0.0558,1,True
1,523,0,vm_00523,pm_0788,0,192,0.3473,0.0167,2,True
1,524,0,vm_00524,pm_0556,0,108,0.1208,0.0182,3,True
1,525,0,vm_00525,pm_0547,0,92,0.0791,0.0161,3,True
1,526,0,vm_00526,pm_0370,0,215,0.0333,0.0583,1,True
1,527,0,vm_00527,pm_0199,0,162,0.3402,0.0146,2,True
1,528,0,vm_00528,pm_0321,0,233,0.0549,0.0365,1,True
1,529,0,vm_00529,pm_0356,0,166,0.0575,0.0566,1,True
1,530,0,vm_00530,pm_0213,0,147,0.1334,0.0112,3,True
1,531,0,vm_00531,pm_0740,0,27,0.0873,0.0477,1,True
1,532,0,vm_00532,pm_0589,0,258,0.1208,0.0162,3,True
1,533,0,vm_00533,pm_0354,0,85,0.0894,0.0126,3,True
1,534,0,vm_00534,pm_0243,0,107,0.0985,0.0122,3,True
1,535,0,vm_00535,pm_0385,0,116,0.3154,0.0125,2,True
1,536,0,vm_00536,pm_0327,0,14,0.0712,0.0515,1,True
1,537,0,vm_00537,pm_0417,0,210,0.3175,0.009,2,True
1,538,0,vm_00538,pm_0201,0,30,0.3859,0.0123,2,True
1,539,0,vm_00539,pm_0658,0,281,0.2176,0.016,3,True
1,540,0,vm_00540,pm_0719,0,184,0.1859,0.0197,3,True
1,541,0,vm_00541,pm_0691,0,65,0.3157,0.0148,2,True
1,542,0,vm_00542,pm_0231,0,62,0.0918,0.0184,3,True
1,543,0,vm_00543,pm_0052,0,227,0.0747,0.0631,1,True
1,544,0,vm_00544,pm_0700,0,100,0.0538,0.063,1,True
1,545,0,vm_00545,pm_0725,0,138,0.0643,0.063,1,True
1,546,0,vm_00546,pm_0096,0,118,0.4469,0.0187,2,True
1,547,0,vm_00547,pm_0762,0,56,0.0415,0.0563,1,True
1,548,0,vm_00548,pm_0093,0,130,0.0531,0.0619,1,True
1,549,0,vm_00549,pm_0167,0,36,0.042,0.054,1,True
1,550,0,vm_00550,pm_0077,0,110,0.0656,0.0695,1,True
1,551,0,vm_00551,pm_0120,0,152,0.2084,0.0103,3,True
1,552,0,vm_00552,pm_0526,0,249,0.1245,0.0152,3,True
1,553,0,vm_00553,pm_0680,0,241,0.0988,0.0143,3,True
1,554,0,vm_00554,pm_0482,0,207,0.0772,0.0561,1,True
1,555,0,vm_00555,pm_0221,0,169,0.0505,0.0444,1,True
1,556,0,vm_00556,pm_0118,0,256,0.6146,0.0165,2,True
1,557,0,vm_00557,pm_0023,0,278,0.0878,0.0122,3,True
1,558,0,vm_00558,pm_0407,0,112,0.1074,0.0095,3,True
1,559,0,vm_00559,pm_0245,0,174,0.3608,0.0111,2,True
1,560,0,vm_00560,pm_0537,0,88,0.1755,0.0091,3,True
1,561,0,vm_00561,pm_0649,0,134,0.064,0.0674,1,True
1,562,0,vm_00562,pm_0798,0,293,0.122,0.0179,3,True
1,563,0,vm_00563,pm_0115,0,205,0.0965,0.0102,3,True
1,564,0,vm_00564,pm_0279,0,72,0.1724,0.0134,3,True
1,565,0,vm_00565,pm_0630,0,258,0.0781,0.0672,1,True
1,566,0,vm_00566,pm_0381,0,147,0.1064,0.0666,1,True
1,567,0,vm_00567,pm_0655,0,224,0.4126,0.0212,2,True
1,568,0,vm_00568,pm_0211,0,104,0.1792,0.0201,3,True
1,569,0,vm_00569,pm_0718,0,43,0.3541,0.0147,2,True
1,570,0,vm_00570,pm_0094,0,25,0.1277,0.0195,3,True
1,571,0,vm_00571,pm_0644,0,260,0.1745,0.0138,3,True
1,572,0,vm_00572,pm_0025,0,58,0.1096,0.0709,1,True
1,573,0,vm_00573,pm_0039,0,60,0.5191,0.0176,2,True
1,574,0,vm_00574,pm_0405,0,69,0.0831,0.0619,1,True
1,575,0,vm_00575,pm_0020,0,270,0.2879,0.0154,2,True
1,576,0,vm_00576,pm_0524,0,256,0.1159,0.0074,3,True
1,577,0,vm_00577,pm_0018,0,124,0.0744,0.0664,1,True
1,578,0,vm_00578,pm_0417,0,18,0.1047,0.0137,3,True
1,579,0,vm_00579,pm_0267,0,118,0.0436,0.048,1,True
1,580,0,vm_00580,pm_0538,0,65,0.1305,0.0149,3,True
1,581,0,vm_00581,pm_0745,0,244,0.168,0.0138,3,True
1,582,0,vm_00582,pm_0235,0,56,0.1564,0.0213,3,True
1,583,0,vm_00583,pm_0646,0,43,0.2841,0.0112,2,True
1,584,0,vm_00584,pm_0057,0,11,0.2414,0.0151,3,True
1,585,0,vm_00585,pm_0391,0,235,0.0654,0.0449,1,True
1,586,0,vm_00586,pm_0115,0,23,0.0869,0.0596,1,True
1,587,0,vm_00587,pm_0195,0,256,0.0953,0.0137,3,True
1,588,0,vm_00588,pm_0496,0,283,0.1295,0.0154,3,True
1,589,0,vm_00589,pm_0259,0,250,0.3883,0.0108,2,True
1,590,0,vm_00590,pm_0516,0,93,0.5975,0.0208,2,True
1,591,0,vm_00591,pm_0044,0,21,0.1008,0.0139,3,True
1,592,0,vm_00592,pm_0294,0,156,0.0871,0.0123,3,True
1,593,0,vm_00593,pm_0150,0,88,0.0555,0.0654,1,True
1,594,0,vm_00594,pm_0732,0,201,0.0663,0.0389,1,True
1,595,0,vm_00595,pm_0438,0,196,0.0549,0.0361,1,True
1,596,0,vm_00596,pm_0449,0,44,0.1393,0.0139,3,True
1,597,0,vm_00597,pm_0583,0,78,0.3737,0.0168,2,True
1,598,0,vm_00598,pm_0257,0,38,0.0784,0.062,1,True
1,599,0,vm_00599,pm_0473,0,283,0.38,0.0131,2,True
1,600,0,vm_00600,pm_0129,0,154,0.0808,0.0596,1,True
1,601,0,vm_00601,pm_0551,0,148,0.3842,0.0097,2,True
1,602,0,vm_00602,pm_0518,0,51,0.0476,0.0475,1,True
1,603,0,vm_00603,pm_0671,0,250,0.0697,0.0483,1,True
1,604,0,vm_00604,pm_0720,0,146,0.1256,0.0135,3,True
1,605,0,vm_00605,pm_0028,0,257,0.1094,0.0124,3,True
1,606,0,vm_00606,pm_0640,0,272,0.0516,0.0505,1,True
1,607,0,vm_00607,pm_0763,0,124,0.1854,0.0072,3,True
1,608,0,vm_00608,pm_0162,0,203,0.0737,0.0588,1,True
1,609,0,vm_00609,pm_0236,0,255,0.1581,0.0151,3,True
1,610,0,vm_00610,pm_0139,0,130,0.3281,0.013,2,True
1,611,0,vm_00611,pm_0187,0,20,0.134,0.0113,3,True
1,612,0,vm_00612,pm_0689,0,77,0.1823,0.0111,3,True
1,613,0,vm_00613,pm_0387,0,50,0.0897,0.0655,1,True
1,614,0,vm_00614,pm_0708,0,265,0.1231,0.0141,3,True
1,615,0,vm_00615,pm_0365,0,115,0.1997,0.0158,3,True
1,616,0,vm_00616,pm_0109,0,54,0.124,0.0125,3,True
1,617,0,vm_00617,pm_0122,0,291,0.0266,0.0515,1,True
1,618,0,vm_00618,pm_0418,0,50,0.0964,0.0532,1,True
1,619,0,vm_00619,pm_0688,0,272,0.3679,0.0223,2,True
1,620,0,vm_00620,pm_0181,0,253,0.0709,0.0348,1,True
1,621,0,vm_00621,pm_0118,0,60,0.1307,0.0143,3,True
1,622,0,vm_00622,pm_0005,0,224,0.1339,0.0135,3,True
1,623,0,vm_00623,pm_0129,0,102,0.1732,0.0145,3,True
1,624,0,vm_00624,pm_0631,0,47,0.093,0.0717,1,True
1,625,0,vm_00625,pm_0170,0,224,0.0643,0.055,1,True
1,626,0,vm_00626,pm_0784,0,232,0.1597,0.0168,3,True
1,627,0,vm_00627,pm_0769,0,69,0.1145,0.0114,3,True
1,628,0,vm_00628,pm_0612,0,46,0.0566,0.05,1,True
1,629,0,vm_00629,pm_0178,0,227,0.082,0.0671,1,True
1,630,0,vm_00630,pm_0485,0,9,0.1246,0.0137,3,True
1,631,0,vm_00631,pm_0025,0,184,0.0928,0.0667,1,True
1,632,0,vm_00632,pm_0791,0,79,0.3519,0.0168,2,True
1,633,0,vm_00633,pm_0616,0,12,0.527,0.011,2,True
1,634,0,vm_00634,pm_0587,0,83,0.059,0.039,1,True
1,635,0,vm_00635,pm_0324,0,85,0.0974,0.0674,1,True
1,636,0,vm_00636,pm_0106,0,156,0.0559,0.0648,1,True
1,637,0,vm_00637,pm_0537,0,143,0.0711,0.0396,1,True
1,638,0,vm_00638,pm_0244,0,62,0.1416,0.0128,3,True
1,639,0,vm_00639,pm_0110,0,42,0.2191,0.0137,3,True
1,640,0,vm_00640,pm_0659,0,157,0.0658,0.0173,3,True
1,641,0,vm_00641,pm_0416,0,184,0.4668,0.0135,2,True
1,642,0,vm_00642,pm_0715,0,285,0.1412,0.0139,3,True
1,643,0,vm_00643,pm_0717,0,23,0.1931,0.01,3,True
1,644,0,vm_00644,pm_0234,0,204,0.0687,0.0613,1,True
1,645,0,vm_00645,pm_0014,0,223,0.183,0.0181,3,True
1,646,0,vm_00646,pm_0382,0,100,0.0598,0.0681,1,True
1,647,0,vm_00647,pm_0483,0,203,0.0428,0.0668,1,True
1,648,0,vm_00648,pm_0263,0,7,0.0684,0.0567,1,True
2,649,0,vm_00649,pm_0485,0,171,0.254,0.0237,2,True
2,650,0,vm_00650,pm_0612,0,207,0.0555,0.0535,1,True
2,651,0,vm_00651,pm_0694,0,95,0.1241,0.0183,3,True
2,652,0,vm_00652,pm_0385,0,161,0.0228,0.059,1,True
2,653,0,vm_00653,pm_0503,0,290,0.0995,0.0147,3,True
2,654,0,vm_00654,pm_0092,0,95,0.1486,0.0158,3,True
2,655,0,vm_00655,pm_0096,0,144,0.4808,0.0142,2,True
2,656,0,vm_00656,pm_0278,0,257,0.3392,0.0212,2,True
2,657,0,vm_00657,pm_0535,0,299,0.0686,0.0852,1,True
2,658,0,vm_00658,pm_0472,0,101,0.4187,0.0155,2,True
2,659,0,vm_00659,pm_0517,0,176,0.1222,0.012,3,True
2,660,0,vm_00660,pm_0122,0,109,0.0995,0.0661,1,True
2,661,0,vm_00661,pm_0450,0,197,0.1755,0.0161,3,True
2,662,0,vm_00662,pm_0621,0,128,0.0973,0.0174,3,True
2,663,0,vm_00663,pm_0535,0,136,0.1268,0.0177,3,True
2,664,0,vm_00664,pm_0653,0,26,0.0633,0.0548,1,True
2,665,0,vm_00665,pm_0148,0,136,0.1626,0.0133,3,True
2,666,0,vm_00666,pm_0216,0,163,0.0334,0.0621,1,True
2,667,0,vm_00667,pm_0280,0,130,0.308,0.0144,2,True
2,668,0,vm_00668,pm_0771,0,150,0.0696,0.0466,1,True
2,669,0,vm_00669,pm_0257,0,245,0.1621,0.0113,3,True
2,670,0,vm_00670,pm_0596,0,109,0.1232,0.0148,3,True
2,671,0,vm_00671,pm_0248,0,72,0.0268,0.0606,1,True
2,672,0,vm_00672,pm_0692,0,285,0.0582,0.045,1,True
2,673,0,vm_00673,pm_0693,0,274,0.0658,0.0762,1,True
2,674,0,vm_00674,pm_0404,0,66,0.088,0.0157,3,True
2,675,0,vm_00675,pm_0736,0,49,0.0623,0.049,1,True
2,676,0,vm_00676,pm_0733,0,2,0.0839,0.0634,1,True
2,677,0,vm_00677,pm_0442,0,225,0.0977,0.0191,3,True
2,678,0,vm_00678,pm_0303,0,65,0.0607,0.0482,1,True
2,679,0,vm_00679,pm_0719,0,154,0.1044,0.0168,3,True
2,680,0,vm_00680,pm_0796,0,110,0.0332,0.078,1,True
2,681,0,vm_00681,pm_0478,0,295,0.1156,0.0111,3,True
2,682,0,vm_00682,pm_0327,0,255,0.4961,0.0184,2,True
2,683,0,vm_00683,pm_0756,0,273,0.0507,0.0676,1,True
2,684,0,vm_00684,pm_0527,0,154,0.1125,0.0134,3,True
2,685,0,vm_00685,pm_0020,0,138,0.1047,0.0132,3,True
2,686,0,vm_00686,pm_0652,0,166,0.0737,0.0542,1,True
2,687,0,vm_00687,pm_0534,0,18,0.0801,0.0146,3,True
2,688,0,vm_00688,pm_0151,0,222,0.0503,0.0613,1,True
2,689,0,vm_00689,pm_0591,0,56,0.072,0.0581,1,True
2,690,0,vm_00690,pm_0008,0,293,0.0641,0.0124,3,True
2,691,0,vm_00691,pm_0167,0,132,0.0725,0.0672,1,True
2,692,0,vm_00692,pm_0059,0,291,0.4736,0.0211,2,True
2,693,0,vm_00693,pm_0464,0,204,0.1144,0.008,3,True
2,694,0,vm_00694,pm_0539,0,118,0.136,0.0123,3,True
2,695,0,vm_00695,pm_0696,0,252,0.1385,0.0169,3,True
2,696,0,vm_00696,pm_0707,0,84,0.0863,0.0427,1,True
2,697,0,vm_00697,pm_0310,0,184,0.0802,0.037,1,True
2,698,0,vm_00698,pm_0356,0,224,0.0962,0.0152,3,True
2,699,0,vm_00699,pm_0471,0,147,0.0905,0.0164,3,True
2,700,0,vm_00700,pm_0388,0,279,0.1776,0.015,3,True
2,701,0,vm_00701,pm_0007,0,226,0.0269,0.061,1,True
2,702,0,vm_00702,pm_0445,0,285,0.0877,0.0525,1,True
2,703,0,vm_00703,pm_0227,0,283,0.0839,0.0696,1,True
2,704,0,vm_00704,pm_0369,0,180,0.0531,0.0528,1,True
2,705,0,vm_00705,pm_0112,0,108,0.1347,0.0132,3,True
2,706,0,vm_00706,pm_0280,0,134,0.4335,0.0183,2,True
2,707,0,vm_00707,pm_0245,0,290,0.0565,0.0788,1,True
2,708,0,vm_00708,pm_0251,0,289,0.0291,0.0517,1,True
2,709,0,vm_00709,pm_0232,0,102,0.3629,0.0148,2,True
2,710,0,vm_00710,pm_0184,0,200,0.1066,0.0122,3,True
2,711,0,vm_00711,pm_0100,0,116,0.0879,0.0609,1,True
2,712,0,vm_00712,pm_0535,0,28,0.1634,0.0148,3,True
2,713,0,vm_00713,pm_0688,0,26,0.5957,0.015,2,True
2,714,0,vm_00714,pm_0162,0,12,0.1498,0.0111,3,True
2,715,0,vm_00715,pm_0166,0,41,0.051,0.0519,1,True
2,716,0,vm_00716,pm_0181,0,223,0.1054,0.0128,3,True
2,717,0,vm_00717,pm_0062,0,20,0.0978,0.049,1,True
2,718,0,vm_00718,pm_0492,0,135,0.4968,0.0188,2,True
2,719,0,vm_00719,pm_0266,0,220,0.0315,0.0594,1,True
2,720,0,vm_00720,pm_0054,0,144,0.0661,0.0554,1,True
2,721,0,vm_00721,pm_0595,0,9,0.1316,0.0119,3,True
2,722,0,vm_00722,pm_0374,0,224,0.0703,0.0542,1,True
2,723,0,vm_00723,pm_0100,0,140,0.0902,0.0117,3,True
2,724,0,vm_00724,pm_0039,0,105,0.1216,0.0148,3,True
2,725,0,vm_00725,pm_0267,0,267,0.0648,0.049,1,True
2,726,0,vm_00726,pm_0582,0,193,0.1364,0.0171,3,True
2,727,0,vm_00727,pm_0578,0,127,0.0421,0.0791,1,True
2,728,0,vm_00728,pm_0578,0,212,0.3146,0.009,2,True
2,729,0,vm_00729,pm_0305,0,150,0.0864,0.0647,1,True
2,730,0,vm_00730,pm_0258,0,179,0.3153,0.0204,2,True
2,731,0,vm_00731,pm_0308,0,25,0.0551,0.0625,1,True
2,732,0,vm_00732,pm_0651,0,14,0.1566,0.0189,3,True
2,733,0,vm_00733,pm_0399,0,21,0.1745,0.0138,3,True
2,734,0,vm_00734,pm_0332,0,64,0.0758,0.0613,1,True
2,735,0,vm_00735,pm_0045,0,250,0.1008,0.0607,1,True
2,736,0,vm_00736,pm_0301,0,20,0.4418,0.0174,2,True
2,737,0,vm_00737,pm_0703,0,232,0.1874,0.0134,3,True
2,738,0,vm_00738,pm_0618,0,15,0.0936,0.0506,1,True
2,739,0,vm_00739,pm_0091,0,271,0.1025,0.0467,1,True
2,740,0,vm_00740,pm_0426,0,204,0.0764,0.0587,1,True
2,741,0,vm_00741,pm_0383,0,297,0.5249,0.0177,2,True
2,742,0,vm_00742,pm_0416,0,159,0.0503,0.0626,1,True
2,743,0,vm_00743,pm_0066,0,40,0.3667,0.0172,2,True
2,744,0,vm_00744,pm_0370,0,107,0.0875,0.0663,1,True
2,745,0,vm_00745,pm_0385,0,124,0.4003,0.0114,2,True
2,746,0,vm_00746,pm_0019,0,151,0.1056,0.0105,3,True
2,747,0,vm_00747,pm_0591,0,12,0.1792,0.0187,3,True
2,748,0,vm_00748,pm_0049,0,202,0.0804,0.0508,1,True
2,749,0,vm_00749,pm_0645,0,78,0.0869,0.0492,1,True
2,750,0,vm_00750,pm_0078,0,41,0.0549,0.0163,3,True
2,751,0,vm_00751,pm_0028,0,168,0.4494,0.0152,2,True
2,752,0,vm_00752,pm_0347,0,248,0.0824,0.0128,3,True
2,753,0,vm_00753,pm_0667,0,120,0.0368,0.0599,1,True
2,754,0,vm_00754,pm_0407,0,271,0.1425,0.0154,3,True
2,755,0,vm_00755,pm_0599,0,299,0.5416,0.024,2,True
2,756,0,vm_00756,pm_0398,0,208,0.0954,0.0169,3,True
2,757,0,vm_00757,pm_0038,0,157,0.0842,0.0568,1,True
2,758,0,vm_00758,pm_0406,0,120,0.047,0.0589,1,True
2,759,0,vm_00759,pm_0134,0,226,0.0623,0.0603,1,True
2,760,0,vm_00760,pm_0483,0,23,0.5237,0.0116,2,True
2,761,0,vm_00761,pm_0697,0,229,0.0611,0.0642,1,True
2,762,0,vm_00762,pm_0220,0,25,0.07,0.0099,3,True
2,763,0,vm_00763,pm_0279,0,57,0.0639,0.0561,1,True
2,764,0,vm_00764,pm_0473,0,264,0.1911,0.0076,3,True
2,765,0,vm_00765,pm_0597,0,125,0.3997,0.0224,2,True
2,766,0,vm_00766,pm_0666,0,274,0.0677,0.0108,3,True
2,767,0,vm_00767,pm_0794,0,27,0.0811,0.0584,1,True
2,768,0,vm_00768,pm_0623,0,300,0.12,0.0166,3,True
2,769,0,vm_00769,pm_0385,0,127,0.0781,0.0574,1,True
2,770,0,vm_00770,pm_0727,0,93,0.1239,0.0184,3,True
2,771,0,vm_00771,pm_0035,0,190,0.1927,0.0083,3,True
2,772,0,vm_00772,pm_0373,0,271,0.5435,0.0207,2,True
2,773,0,vm_00773,pm_0190,0,4,0.4483,0.0174,2,True
2,774,0,vm_00774,pm_0511,0,156,0.1496,0.0118,3,True
2,775,0,vm_00775,pm_0741,0,51,0.5315,0.0189,2,True
2,776,0,vm_00776,pm_0777,0,242,0.058,0.0498,1,True
2,777,0,vm_00777,pm_0527,0,150,0.558,0.0178,2,True
